Image1,Image1_Path,Image2,Image2_Path,Similarity,Text Query
http://t2.gstatic.com/images?q=tbn:ANd9GcTqmKEEwEDYFNpnF7hzUjyQbIZiQS3xiWAherv0zBNtdDZOGobv,chrysler+building_3954/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQG7F9QcVaebHKJ6utJj5KYoTtarBeI4ftz3k9n5oNfGDN0a-y8,chrysler+building_3954/N.jpg,-1,chrysler+building
http://t2.gstatic.com/images?q=tbn:ANd9GcT9cV8ax6xEUf5F7ei4HL6sjeUeB4RNy40FxIQf6xtbaHpMXCe4,overweight_3955/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRnJvHkbt8UZYC7UFgj3UcIkGuZW9IEKjma-xL60Xxdkq1xI4oS,overweight_3955/P.jpg,1,overweight
http://t2.gstatic.com/images?q=tbn:ANd9GcT9cV8ax6xEUf5F7ei4HL6sjeUeB4RNy40FxIQf6xtbaHpMXCe4,overweight_3955/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTKPmSsxU1S4Y3J6OO1BJ2xhUDqTXB0fayLqPe1m32HJSXZHU5q,overweight_3955/N.jpg,-1,overweight
http://t1.gstatic.com/images?q=tbn:ANd9GcTz096EcavBDPFqX2Q723Q0Gc0C5lDjVAURs1S8VDQ5a-xgTiaW,egyptian+mummies_3956/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQ97Hv4-eqbpp6B6Ol80UMhKbADgpBCHRrlFzjWcD9X3hkXuP1q,egyptian+mummies_3956/P.jpg,1,egyptian+mummies
http://t1.gstatic.com/images?q=tbn:ANd9GcTz096EcavBDPFqX2Q723Q0Gc0C5lDjVAURs1S8VDQ5a-xgTiaW,egyptian+mummies_3956/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSIa1YmLjUjEtt0-VLULaD-RyOMbUAORR_MmeTYJp-qYjLbcM2_,egyptian+mummies_3956/N.jpg,-1,egyptian+mummies
http://t2.gstatic.com/images?q=tbn:ANd9GcQpk_HkKKM-x-tKSfeI8GXKI2diEHaEjpT77gLCCNjuhigCkUKi,santa+cruz_3957/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSiF3ZmSB00FIBCD8WCysERPyRuZDY5WXcnY6Yicalpoi00n-V6,santa+cruz_3957/P.jpg,1,santa+cruz
http://t2.gstatic.com/images?q=tbn:ANd9GcQpk_HkKKM-x-tKSfeI8GXKI2diEHaEjpT77gLCCNjuhigCkUKi,santa+cruz_3957/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTYgoIxzOMcEt_O50iNymFRMTHEJs2yf3rmTYnsnBYUKNAORBUA,santa+cruz_3957/N.jpg,-1,santa+cruz
http://t2.gstatic.com/images?q=tbn:ANd9GcQpk_HkKKM-x-tKSfeI8GXKI2diEHaEjpT77gLCCNjuhigCkUKi,santa+cruz_3958/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQ3DgVX10BCVHhWQlp0NyPDtZdm4uV3LmUaHMKE4ycTyPEQzgUC,santa+cruz_3958/P.jpg,1,santa+cruz
http://t2.gstatic.com/images?q=tbn:ANd9GcQpk_HkKKM-x-tKSfeI8GXKI2diEHaEjpT77gLCCNjuhigCkUKi,santa+cruz_3958/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSTWztd6ooN7kk5pxpmvkbacuQm96FTIi9XCqgzdl8Mh8OCTSLh,santa+cruz_3958/N.jpg,-1,santa+cruz
http://t0.gstatic.com/images?q=tbn:ANd9GcRt_RQRUVNaqVpTfDfbcxPTjthaBJzwqIGeZiKJ0erruqZZqePD,brad+pitt_3959/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQY6DuT7scxnXNwy0ZrWKSD3SUHJT2cTJtS_aJJ4l1QqSFOb_Z1,brad+pitt_3959/P.jpg,1,brad+pitt
http://t0.gstatic.com/images?q=tbn:ANd9GcRt_RQRUVNaqVpTfDfbcxPTjthaBJzwqIGeZiKJ0erruqZZqePD,brad+pitt_3959/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTY_G-d-iQWhUrkueTOfoa63QNBm3iyrCls61YyTU3pdcez1iCC,brad+pitt_3959/N.jpg,-1,brad+pitt
http://t0.gstatic.com/images?q=tbn:ANd9GcRt_RQRUVNaqVpTfDfbcxPTjthaBJzwqIGeZiKJ0erruqZZqePD,brad+pitt_3960/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTvt_XW2rQTL43hhyxWhPMzeXi6ssYIpFXTx3YWR3k9oaWrm62E,brad+pitt_3960/P.jpg,1,brad+pitt
http://t0.gstatic.com/images?q=tbn:ANd9GcRt_RQRUVNaqVpTfDfbcxPTjthaBJzwqIGeZiKJ0erruqZZqePD,brad+pitt_3960/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTY_G-d-iQWhUrkueTOfoa63QNBm3iyrCls61YyTU3pdcez1iCC,brad+pitt_3960/N.jpg,-1,brad+pitt
http://t2.gstatic.com/images?q=tbn:ANd9GcSiorULlrZNZazmcmJO5WhZs29YNfXdn816VXQYGmaAlAO1rFGB,brad+pitt+and+angelina+jolie_3961/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSXeduaeM_2yyCDv_TEmC9VgXZW4PTR2tqjjm6gTn7-0MfNk9RZ,brad+pitt+and+angelina+jolie_3961/P.jpg,1,brad+pitt+and+angelina+jolie
http://t2.gstatic.com/images?q=tbn:ANd9GcSiorULlrZNZazmcmJO5WhZs29YNfXdn816VXQYGmaAlAO1rFGB,brad+pitt+and+angelina+jolie_3961/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcToywhqkw_2-VCbpeELexHKRQZ4NkuAuaWXz9-AnvdudkMw_uyX,brad+pitt+and+angelina+jolie_3961/N.jpg,-1,brad+pitt+and+angelina+jolie
http://t3.gstatic.com/images?q=tbn:ANd9GcTaPOZQrpMhxndp_Q0M7nmyBe2aTyvItYPXKJ6tpu_p4lFN12Rg,dragons_3962/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSfKN6YY-fF4I8BWK4OxgMvs7g5vhBsf48gSe3jiu5B37bB5gHj,dragons_3962/P.jpg,1,dragons
http://t3.gstatic.com/images?q=tbn:ANd9GcTaPOZQrpMhxndp_Q0M7nmyBe2aTyvItYPXKJ6tpu_p4lFN12Rg,dragons_3962/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQ-oYXQIDpxNh_ZTB_2f6LNsRk5ybIp7ak9pFsnmYDojulJeReq,dragons_3962/N.jpg,-1,dragons
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3963/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQBup6GfjveMUB6BAPUpbXWSwutKAP4PQqfqQR-PvJfetPXGkhk,simone+de+beauvoir_3963/P.jpg,1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3963/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQxElYSaEQmKoKw9B7hxdjMXrHpx8RzRRVz7fkHvtHqlHwwZXCn,simone+de+beauvoir_3963/N.jpg,-1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3964/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSkkVxL6DUmIXvG1eoJYpxo00JbmrZ9IdS7D2XRIAF040m8Fi9B,simone+de+beauvoir_3964/P.jpg,1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3964/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRI3jAzKyo8eJHD-H0MH0bM30NL75MmE9Yk5zCzZ0DJhdCN6izP,simone+de+beauvoir_3964/N.jpg,-1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3965/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSLRGa-GC1IbvZstJoOK3LrTnkMX5XJMWqGtpuxKZUAtiIzTswL,simone+de+beauvoir_3965/P.jpg,1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcRGEBD195O5Fh0jvYyHuZk1lggQdFEeETbjZutLCOMJWEp_pvlU,simone+de+beauvoir_3965/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRZm6p0Abguhe2aDic1hTjOeV56xiJGAVuwajzHXbeA8LVLlCPN,simone+de+beauvoir_3965/N.jpg,-1,simone+de+beauvoir
http://t3.gstatic.com/images?q=tbn:ANd9GcTHV3aOvIGVvhhtbN8c0A99l5X_mVdqIRsjPhzEYg1sn98HhD0N,chocolate+box_3966/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcR1diLQAPIN3bIoG8BHdshGJ8q4udp94EmiMuXk7oIUFBMWyKJ5,chocolate+box_3966/P.jpg,1,chocolate+box
http://t3.gstatic.com/images?q=tbn:ANd9GcTHV3aOvIGVvhhtbN8c0A99l5X_mVdqIRsjPhzEYg1sn98HhD0N,chocolate+box_3966/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRlf7_ymHg7lu3tB_v99DKUQVAtxWY6sPEqz5MKJPYdZsYx14Ga,chocolate+box_3966/N.jpg,-1,chocolate+box
http://t1.gstatic.com/images?q=tbn:ANd9GcQ24mPACIXdceZtXp6B1izdWLZDmat_W2T1KNG0L-xMeMd_lmYd,charmed_3967/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTrheIu-yRYoanl52kEu-9m9l18vmE8oW2w3EdIeOs6fCSWxHJe,charmed_3967/P.jpg,1,charmed
http://t1.gstatic.com/images?q=tbn:ANd9GcQ24mPACIXdceZtXp6B1izdWLZDmat_W2T1KNG0L-xMeMd_lmYd,charmed_3967/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTcl4pYnoivd6AwrgdM0FAzfZ01K96WmrY7TSsXuzzBMyuyin0F,charmed_3967/N.jpg,-1,charmed
http://t1.gstatic.com/images?q=tbn:ANd9GcS1Vqc3ekDX5-Qmlk_sI7KzcCXEwFo8XiHY-Au00YBwfr9DJzeh,kristin+kreuk_3968/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRff8XqSlssFPiniAac0Bt_2yUI21AMB23IPxRkb90KgEKeQAO8,kristin+kreuk_3968/P.jpg,1,kristin+kreuk
http://t1.gstatic.com/images?q=tbn:ANd9GcS1Vqc3ekDX5-Qmlk_sI7KzcCXEwFo8XiHY-Au00YBwfr9DJzeh,kristin+kreuk_3968/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcT6lwLALZVN16IpVAatbPe8rsa6W9kglrZ_LsP0AHERmPTq3KWd,kristin+kreuk_3968/N.jpg,-1,kristin+kreuk
http://t3.gstatic.com/images?q=tbn:ANd9GcQGWU9BtgT_MPM5BouFtcX_Smi_VUQxWiHCPhCzFbmLD5vC3Sqq,jennifer+garner_3969/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSgCRI6rhkxLpoARVIXtSEeoiB-U1JEKExKln89MMjp_vR0_u3y,jennifer+garner_3969/P.jpg,1,jennifer+garner
http://t3.gstatic.com/images?q=tbn:ANd9GcQGWU9BtgT_MPM5BouFtcX_Smi_VUQxWiHCPhCzFbmLD5vC3Sqq,jennifer+garner_3969/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQ15d8r19NLJzoIWoz-smCS_OwFzblgguDiyleyh0-AIFlE06ZG,jennifer+garner_3969/N.jpg,-1,jennifer+garner
http://t1.gstatic.com/images?q=tbn:ANd9GcTe2U6-cOdAItQt2BXKNb5z1lpiF4HB1zTJ9tHP70e4utHMrYGq,camel+toe_3970/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQLNkpxA6YQTcnn5Xq8M2tCqYn5aH4Lrc0z9Pcp5PhEYqHBkuug,camel+toe_3970/P.jpg,1,camel+toe
http://t1.gstatic.com/images?q=tbn:ANd9GcTe2U6-cOdAItQt2BXKNb5z1lpiF4HB1zTJ9tHP70e4utHMrYGq,camel+toe_3970/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcS2pT8NkTicWG8kWXot_MQcsJ9ulqrKMl4WM3uG20EipIjEZjiI,camel+toe_3970/N.jpg,-1,camel+toe
http://t3.gstatic.com/images?q=tbn:ANd9GcQYTKoPPmn3bM8idre10ZfA0JrMUk39cbfXjd-FpGcWLtCLzuvk,brad+pitt+fight+club_3971/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQIzUietOuYe6jiSiBx7ytEVjqrscYfqRkqFQcSl6wz6XMmK1Q1,brad+pitt+fight+club_3971/P.jpg,1,brad+pitt+fight+club
http://t3.gstatic.com/images?q=tbn:ANd9GcQYTKoPPmn3bM8idre10ZfA0JrMUk39cbfXjd-FpGcWLtCLzuvk,brad+pitt+fight+club_3971/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcS4I8plihrg7_DZfltOJP3yTFQyOPwcxH1zScFRd__KF94jLP98,brad+pitt+fight+club_3971/N.jpg,-1,brad+pitt+fight+club
http://t1.gstatic.com/images?q=tbn:ANd9GcTikuXTb3NVjBVHVopoj1ZxFyVBcqpi86hD8WZ2PYH5J-O0Pwne,lindsey+lohan_3972/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQLl6xSoE_UMBMzkyDbIc-gquskkHN3B_o1m13LZr7gw2YFQN8v,lindsey+lohan_3972/P.jpg,1,lindsey+lohan
http://t1.gstatic.com/images?q=tbn:ANd9GcTikuXTb3NVjBVHVopoj1ZxFyVBcqpi86hD8WZ2PYH5J-O0Pwne,lindsey+lohan_3972/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcT6Mljk3NHuca1IZh9n7RPCp5izcyG68M4VqWcMIMqi9PLcT5XY,lindsey+lohan_3972/N.jpg,-1,lindsey+lohan
http://t3.gstatic.com/images?q=tbn:ANd9GcTOh866K2qewlOkwoS2Z5dMk5_tYxy7KwjeCOa9fwrHCst11AbX,tape+worm_3973/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTtYQ6KzEyNTmykS7G896CTPQ9CxSzbDz-Ul_nwGJctuOClE-k3,tape+worm_3973/P.jpg,1,tape+worm
http://t3.gstatic.com/images?q=tbn:ANd9GcTOh866K2qewlOkwoS2Z5dMk5_tYxy7KwjeCOa9fwrHCst11AbX,tape+worm_3973/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcS6heZdpnRT3KzVMT3_8v9RzHfEqIU1yptwh43A41Eqmky7LHUQ,tape+worm_3973/N.jpg,-1,tape+worm
http://t3.gstatic.com/images?q=tbn:ANd9GcSYr8LZfzEfyOsbuhYXaGVwCSzpaS0ngI9onjfdHrGtnM2OOC1O,final+fantasy+girls_3974/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRaz23tpZDmOfkhFZAxMN6lswj7LvuLPwN50n_6UXieoxXr64q6,final+fantasy+girls_3974/P.jpg,1,final+fantasy+girls
http://t3.gstatic.com/images?q=tbn:ANd9GcSYr8LZfzEfyOsbuhYXaGVwCSzpaS0ngI9onjfdHrGtnM2OOC1O,final+fantasy+girls_3974/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTdX99_vugCcOCMV6lXZZHmHWCCwGDUxlVSqsU6qkSP2DIFYsF2,final+fantasy+girls_3974/N.jpg,-1,final+fantasy+girls
http://t2.gstatic.com/images?q=tbn:ANd9GcSxT1aLN6oZdkwU1YoOSQIxaTU7jVKt07wTsVRuTFHorH8ixOxF,christina+milian_3975/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRALJsef0qf9-CZzu4K46zMcDjaFNEeOlDSAIF0phAPucyxH16O,christina+milian_3975/P.jpg,1,christina+milian
http://t2.gstatic.com/images?q=tbn:ANd9GcSxT1aLN6oZdkwU1YoOSQIxaTU7jVKt07wTsVRuTFHorH8ixOxF,christina+milian_3975/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTCD53_6fT-6in6MpcxGjq9c6IJOW47dZ9qnbchUts6T4K2eZl6,christina+milian_3975/N.jpg,-1,christina+milian
http://t2.gstatic.com/images?q=tbn:ANd9GcR_xSf1hVNfvBfya5ZjUzMtlgsWlK9qYfqQk89YAqwbMMFdOcZZ,gravy+train_3976/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQoHOvjc0VCfm9t7PGdJrHd6FAbL3udzRV-64nMoln1YewCnuC2,gravy+train_3976/P.jpg,1,gravy+train
http://t2.gstatic.com/images?q=tbn:ANd9GcR_xSf1hVNfvBfya5ZjUzMtlgsWlK9qYfqQk89YAqwbMMFdOcZZ,gravy+train_3976/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSCl2S7nuX7r2nfyoVrgSbzB07v5szroC8_dbrYOE1DbF7p6nx-,gravy+train_3976/N.jpg,-1,gravy+train
http://t1.gstatic.com/images?q=tbn:ANd9GcQvChNFhUtN5IjWP38PJfHxkQ-IWW_UomOINMX6JCtQMiIqs-Po,funny+pics_3977/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRgGX96msKAK42tT9MRwSicFV1fjn7npoIx279pq6Oo0duZ24Hi,funny+pics_3977/P.jpg,1,funny+pics
http://t1.gstatic.com/images?q=tbn:ANd9GcQvChNFhUtN5IjWP38PJfHxkQ-IWW_UomOINMX6JCtQMiIqs-Po,funny+pics_3977/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSFo79h3d3px_Sizgxu1bEZ-lpU6mYyPnUIBxGfoaYn1_ZZrTv_,funny+pics_3977/N.jpg,-1,funny+pics
http://t0.gstatic.com/images?q=tbn:ANd9GcRrC9yOsesWhz_U0HnF3ybuWnMbZmfJHyJwE6ylarucWH0Gny4o,pretty+ricky_3978/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQ4fFmYnRGp0Ioel3yJ6b0-4VJp6FFCYp8JyKj06EK7AEiDLZAe,pretty+ricky_3978/P.jpg,1,pretty+ricky
http://t0.gstatic.com/images?q=tbn:ANd9GcRrC9yOsesWhz_U0HnF3ybuWnMbZmfJHyJwE6ylarucWH0Gny4o,pretty+ricky_3978/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQ7Rp3gKPcCutUJNLZ-a7NVwuQ3z60xzFCssCd0yEmq5r2yHZOl,pretty+ricky_3978/N.jpg,-1,pretty+ricky
http://t1.gstatic.com/images?q=tbn:ANd9GcQh66m7DXtGb5MIB4O3oDeDDmrIjLEiF2H1ZL6Ehk6SAml2j7jG,gush+katif_3979/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSk65ejBe_SqdaYscg5-Fno7hoin6sgFTXSpN4By4RsmhJgNSnk,gush+katif_3979/P.jpg,1,gush+katif
http://t1.gstatic.com/images?q=tbn:ANd9GcQh66m7DXtGb5MIB4O3oDeDDmrIjLEiF2H1ZL6Ehk6SAml2j7jG,gush+katif_3979/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRVR2AW0vSiLuIMMqyKX8c2nj-m8GtW1pIh96VR1kX6UXNfYQSZ,gush+katif_3979/N.jpg,-1,gush+katif
http://t1.gstatic.com/images?q=tbn:ANd9GcSglnxxNgRO0JD7ReM11SE4VdKVtgoV8jeTh4zr8tqB3BW7lXDp,jessica+alba_3980/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQpvyg5d0YU1z6a7vs4OQmCtQ4O0mYhUZYJgJ3-BlBTFAM698ay,jessica+alba_3980/P.jpg,1,jessica+alba
http://t1.gstatic.com/images?q=tbn:ANd9GcSglnxxNgRO0JD7ReM11SE4VdKVtgoV8jeTh4zr8tqB3BW7lXDp,jessica+alba_3980/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSM9mEq7q8ehvu7S7TQoew57ayRMicjMuVpbAuBlZXfOZ8U136-,jessica+alba_3980/N.jpg,-1,jessica+alba
http://t3.gstatic.com/images?q=tbn:ANd9GcRJnb-678LxwriYhmD40PAt3CZnmc6gN9yoibG1FA8f5FnS9-NN,jenny+mccarthy_3981/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQ2saxkjCsekM1gIdjvPLc0IsfTkOnXNRYKio38rWJ8ITgPxWHW,jenny+mccarthy_3981/P.jpg,1,jenny+mccarthy
http://t3.gstatic.com/images?q=tbn:ANd9GcRJnb-678LxwriYhmD40PAt3CZnmc6gN9yoibG1FA8f5FnS9-NN,jenny+mccarthy_3981/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcT1LKCItD46RTzlPa6TF-QleyR_7TinNTNYeOIJnByE2WpnK9hm,jenny+mccarthy_3981/N.jpg,-1,jenny+mccarthy
http://t2.gstatic.com/images?q=tbn:ANd9GcSTcX34KljQTFg3gP55BhNVcmyv2AqfekHKOED1oLXY5F7CWcFx,paul+walker_3982/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTphPDiQBSgQ0EFLdPIK7kxmVNEWWnV_0ivEOnXXIjer6JqR2NQ,paul+walker_3982/P.jpg,1,paul+walker
http://t2.gstatic.com/images?q=tbn:ANd9GcSTcX34KljQTFg3gP55BhNVcmyv2AqfekHKOED1oLXY5F7CWcFx,paul+walker_3982/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSeVWTqNz1RnSBKspSejq2rOn9U1XAMkADHQ8SR7eFoQuLPldBU,paul+walker_3982/N.jpg,-1,paul+walker
http://t3.gstatic.com/images?q=tbn:ANd9GcQJ3yf5nYPQMoUfUt5EnpWcFQdZeuHlgMhe6ELkdlcGqhh1cNDo,card+deck_3983/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQYnc06p6t3eJ6O1iu9iWyrdfAyuCsN11Bxy-_NoXsUNAsLiBiz,card+deck_3983/P.jpg,1,card+deck
http://t3.gstatic.com/images?q=tbn:ANd9GcQJ3yf5nYPQMoUfUt5EnpWcFQdZeuHlgMhe6ELkdlcGqhh1cNDo,card+deck_3983/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSEnBa66xErEO8P-XW5MRbVNZN9XLF4K0uQJ5UqpDXrhaSaNze4,card+deck_3983/N.jpg,-1,card+deck
http://t3.gstatic.com/images?q=tbn:ANd9GcQHefJJbzppyAVNP3F8QlyzjaFXpLELo0MBh0k7h5x7jIhRlVO5,tokyo+tower_3984/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTQ68cxcObtBDuL2tGrnCmjpDXL_A117PQpuZDWbVngNiVaHFqF,tokyo+tower_3984/P.jpg,1,tokyo+tower
http://t3.gstatic.com/images?q=tbn:ANd9GcQHefJJbzppyAVNP3F8QlyzjaFXpLELo0MBh0k7h5x7jIhRlVO5,tokyo+tower_3984/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQW5WWq8pQK7r6s2uQQHjpEe8xBktpfY4u15MYwzgr0VkFW9Nau,tokyo+tower_3984/N.jpg,-1,tokyo+tower
http://t1.gstatic.com/images?q=tbn:ANd9GcQxat6WBKoqMU451ImR3WmzbBoVVgd_vwX3Rvoobg_ifXejMU30,spongebob+squarepants_3985/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTZFmlV-rQQDibjPzzWwwLQKkUgLYPXgvIui25nRK-OAzFp3Z78,spongebob+squarepants_3985/P.jpg,1,spongebob+squarepants
http://t1.gstatic.com/images?q=tbn:ANd9GcQxat6WBKoqMU451ImR3WmzbBoVVgd_vwX3Rvoobg_ifXejMU30,spongebob+squarepants_3985/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSUlHdz2Tm6doEel99OM-ZpHTKdC3bzURENjli4aIGZS1v2jWdL,spongebob+squarepants_3985/N.jpg,-1,spongebob+squarepants
http://t1.gstatic.com/images?q=tbn:ANd9GcQXG3RpJTpSiPPMPrrHFSqvxYb2487LgH9UlfIk2M8WYeydifIW,cannibal+the+musical_3986/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQcCxxlSR4Dg6vN_QjBJzelRvwejtAthV9QwRUU1LtVhzRJOSup,cannibal+the+musical_3986/P.jpg,1,cannibal+the+musical
http://t1.gstatic.com/images?q=tbn:ANd9GcQXG3RpJTpSiPPMPrrHFSqvxYb2487LgH9UlfIk2M8WYeydifIW,cannibal+the+musical_3986/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSlbMEfdct1PEveEK4JMPX-uXh5zyiwxneg7elAN3pAnNQWLtMb,cannibal+the+musical_3986/N.jpg,-1,cannibal+the+musical
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3987/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTZ11E7qAnVjpunZ6tAr5umJCU0BRuEhnVSKHWI0_kwwzGQT0lh,metallica_3987/P.jpg,1,metallica
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3987/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTYONSrTBFiks2ZV2XC_pBj9_h3U-yezvBBh_KUA9p7SQRXYxRy,metallica_3987/N.jpg,-1,metallica
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3988/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTvNNMEkmAPLHi9PmoLHrvbGUs0eTO8jhrUaUsld2ATiAnax53z,metallica_3988/P.jpg,1,metallica
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3988/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRI6fFMBbZEzpWYVHaZ09GfUu3Ks1rBkKUDj3CXbYNs32SCknSs,metallica_3988/N.jpg,-1,metallica
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3989/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRRwGGxwSemyZhfm6cCBR-HyHM9phgZ94rNu2Yfi09VD29qnI2m,metallica_3989/P.jpg,1,metallica
http://t3.gstatic.com/images?q=tbn:ANd9GcTJTf_aQqPhY0GOL6ycrIGR-f-kjd8JsflvLG51gVms8UAuoApG,metallica_3989/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSMoSxSQ96cJmCBlLJLA82-obxbCaC74Z9WqqD05Y_5GX1zw8N5,metallica_3989/N.jpg,-1,metallica
http://t2.gstatic.com/images?q=tbn:ANd9GcSSm_BC4fhCstP9HrSYDVTfOAaADk8ivT0CnnN01T6pBbWVHU8N,animals_3990/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTVe0ya-K_0k_ZnDofLTcoBbkdhvG4TXsJ10JcxbF2gspc-8UVF,animals_3990/P.jpg,1,animals
